sedalea,year,sedaleaname,gslo,gshi,fips,stateabb,urban,suburb,town,rural,locale_city_large,locale_city_midsize,locale_city_small,locale_suburb_large,locale_suburb_midsize,locale_suburb_small,locale_town_fringe,locale_town_distant,locale_town_remote,locale_rural_fringe,locale_rural_distant,locale_rural_remote,avgrdall,pernam,perasn,perhsp,perblk,perwht,perfl,perrl,perfrl,perecd,perell,perspeced,totenrl,diffexpecd_blkwht,diffexpecd_hspwht,diffexpecd_namwht,diffexpecd_asnwht,hswhtblk,hswhthsp,hsflnfl,hsecdnec,rswhtblk,rswhthsp,rsflnfl,rsecdnec,diffexpmin2_blkwht,diffexpmin2_hspwht,diffexpmin2_namwht,diffexpmin2_asnwht,sesall,sesasn,sesblk,seshsp,sesnam,seswht,lninc50all,lninc50asn,lninc50blk,lninc50hsp,lninc50nam,lninc50wht,baplusall,baplusasn,baplusblk,baplushsp,baplusnam,bapluswht,povertyall,povertyasn,povertyblk,povertyhsp,povertynam,povertywht,unempall,unempasn,unempblk,unemphsp,unempnam,unempwht,snapall,snapasn,snapblk,snaphsp,snapnam,snapwht,single_momall,single_momasn,single_momblk,single_momhsp,single_momnam,single_momwht,seswhtblk,seswhthsp,seswhtasn,seswhtnam,urbanicity
100780,2018,Cleburne County,Pre-Kindergarten,12,1,AL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,195.16667,.0025619129,0,.029888984,.050384287,.89581555,.49464229,.1102379,.60488015,.64403832,.0046439627,.11068112,1171,-.0084425313,.048908215,-.11998731,,.12359937,.22605991,.011018949,.027369983,.040808488,.071125306,.01519126,.03364443,.062926814,.10005414,.10781499,,-.36027843,,,,,-.12281395,10.52221,,,,,10.569202,.13914959,,,,,.13918278,.17881177,,,,,.14700362,.071461104,,,,,.05854094,.15115446,,,,,.13536309,.13506226,,,,,.12528861,,,,,Rural
100810,2018,Coffee County,Pre-Kindergarten,12,1,AL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.61231053,.38768947,164.5,.025329281,.0020263426,.034447823,.039513677,.87436676,.47772679,.096505366,.57423216,.64358455,.0082682595,.1019752,987,.013845052,.014093727,-.01280121,-.018191457,.18921979,.040349979,.0033604337,.018263968,.058318328,.0081554828,.0046401788,.022979936,.058902424,.011553981,.0035739299,-.0036646947,.16626866,,-1.2255727,,,.38525975,10.739921,,10.228612,,,10.799053,.17504534,,.091476306,,,.18309884,.14308152,,.2414687,,,.11889974,.056221385,,.087629139,,,.050165806,.12543882,,.2109756,,,.10513785,.11577699,,.27600637,,,.10337387,1.6677372,,,,Rural
100840,2018,Colbert County,Pre-Kindergarten,12,1,AL,0,0,0,1,0,0,0,0,0,0,0,0,0,.62056214,.37943786,0,193.5,0,.00086132647,.043927647,.13436693,.79586565,.62773263,.048170205,.67590284,.74739581,.009615385,.15421598,1161,.011640429,.0065495968,,-.01436013,.15635072,.062063109,.0075513767,.01754906,.11795115,.024836451,.0098202219,.01989189,.12336996,.063344926,,-.10781182,-.014603045,,-1.7603567,,,.23664191,10.703083,,10.310592,,,10.744687,.13090116,,.13386422,,,.12626444,.17014751,,.21825799,,,.1577075,.068128705,,.16077286,,,.048395008,.090144806,,.15622029,,,.083675727,.14129697,,.41677764,,,.1094225,2.0138028,,,,Rural
100870,2018,Conecuh County,Pre-Kindergarten,12,1,AL,0,0,.095497951,.90450203,0,0,0,0,0,0,0,0,.095497951,.57366985,.33083218,0,103.16666,.0032310179,.0016155089,.019386107,.76252019,.20840065,.7732715,.034729641,.8080011,.66991872,.014344262,.11065574,619,.045565207,.04873389,.10533422,-.033101857,.21173812,.35478714,.03391663,.033067778,.20865096,.23866914,.037556253,.042327106,.20374453,.27341062,.11057435,.34106797,-1.243011,,-2.3696539,,,-.27244702,10.325421,,10.198285,,,10.439813,.10848582,,.097842917,,,.11863508,.20700492,,.29787123,,,.13062951,.08901374,,.14040181,,,.060353074,.16960725,,.24070239,,,.11410595,.28352362,,.49411103,,,.1270528,2.0542185,,,,Rural
100900,2018,Coosa County,Kindergarten,12,1,AL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,72.666664,0,0,.052752294,.43119267,.49311927,.62894857,.047897663,.67684627,.781106,.011061947,.12168141,436,0,0,,,-1.8866336e-08,1.2185992e-08,6.4050258e-09,8.9583132e-09,0,0,0,0,0,0,,,-.15203589,,-1.6481409,,,.56128526,10.469559,,10.212942,,,10.644114,.1171219,,.097093567,,,.12644662,.13775843,,.23082295,,,.095040433,.053727064,,.10789582,,,.028676646,.10327699,,.16687882,,,.075636722,.1890275,,.43611923,,,.10309578,2.160944,,,,Rural
100930,2018,Covington County,Pre-Kindergarten,12,1,AL,0,0,0,1,0,0,0,0,0,0,0,0,0,.054444078,.59855688,.34699902,234.16667,.0049822065,.010676157,.0078291818,.074733093,.88683271,.53247637,.054846026,.58732241,.62215906,.0022958347,.14037389,1405,.053663027,-.049141422,-.062283501,-.058522623,.093846858,.19890812,.031168498,.03990541,.048142307,.019225648,.04222291,.050255213,.048967469,.029969249,.023955647,-.042750243,-.22247292,,-1.9897453,,,-.078459762,10.653964,,9.9531431,,,10.701764,.13238952,,.11842548,,,.13342112,.1630598,,.26931727,,,.14731006,.077349022,,.13943622,,,.066141523,.12141829,,.27142394,,,.10917526,.15811662,,.27619946,,,.15047303,2.016453,,,,Rural
100960,2018,Crenshaw County,Pre-Kindergarten,12,1,AL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.37489027,.62510973,166.16667,.0020060181,.0050150449,.024072217,.29187563,.65997994,.59906077,.080841787,.67990261,.47542629,.008779631,.12730466,997,.0388906,.00011980037,-.015672922,.10332058,.046585701,.0958983,.0078946697,.024963064,.054168299,.01853865,.010563615,.033966132,.05133,.030979758,-.017386094,.10020392,-.49751106,,-2.1295118,,,.10505477,10.503654,,10.052965,,,10.634933,.15656461,,.10237353,,,.17709467,.15361425,,.2321558,,,.12298247,.058459826,,.097003415,,,.043455347,.18276048,,.33509803,,,.11761066,.22963682,,.41976711,,,.16523528,2.2036805,,,,Rural
100990,2018,Cullman City,Pre-Kindergarten,12,1,AL,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,247.83333,.00403497,.018829858,.081371889,.0060524545,.86012107,.26986974,.051646274,.32151601,.33488372,.030341744,.083998725,1487,.019836843,.031975415,.032229442,-.0080749346,.039886601,.031090437,.013664255,.021788653,.0037365404,.017149994,.016222931,.027535312,.016113743,.017716359,.0051064044,-.0075522033,-.094904512,,,-.81350607,,.0083003817,10.599062,,,10.592491,,10.607375,.26053783,,,.22106582,,.26091191,.16408505,,,.19349748,,.14785291,.053065285,,,.073043548,,.042193864,.13021757,,,.045991007,,.13222575,.20246261,,,.20268905,,.17906789,,1.0279142,,,Town
101020,2018,Cullman County,Pre-Kindergarten,12,1,AL,0,0,.16241497,.83758503,0,0,0,0,0,0,0,.16241497,0,.2457483,.59183675,0,719.33331,.0018535681,.0025486562,.094068579,.0088044489,.83665431,.49182281,.10888601,.60070884,.60949248,.026254252,.14965986,4316,.072434902,.012367487,.053209949,.0034726858,.30375215,.055913903,.011472669,.018046571,.054330427,.031294782,.015798867,.023374537,.082864009,.034936044,.049063049,-.0023616746,-.07258106,,,-.97654182,,-.0037097991,10.556874,,,10.433681,,10.569225,.11189796,,,.032312065,,.11445586,.15529884,,,.25283402,,.14467666,.05699531,,,.06577865,,.054527976,.11658802,,,.19704065,,.11027146,.13424249,,,.12828003,,.13140363,,1.0735917,,,Rural
101050,2018,Dale County,Pre-Kindergarten,12,1,AL,0,0,0,1,0,0,0,0,0,0,0,0,0,.49619049,.50380951,0,248.83333,.0053583388,.0026791694,.038178165,.18620227,.74614871,.51202667,.090879902,.60290658,.64029747,.0098412698,.088571429,1493,.11194382,-.021382272,-.13373807,.073869385,.10188232,.070249826,.042472824,.077370413,.099156797,.020253804,.057712022,.098236673,.085701346,-.0015994335,-.071474805,.065913476,-.41689682,,-2.8897979,,,.034507737,10.639473,,10.088475,,,10.746081,.13398422,,.10510612,,,.1341735,.16825919,,.34806749,,,.12770841,.061618663,,.11821377,,,.051282547,.17664111,,.35989755,,,.13825217,.20001106,,.47560158,,,.14990529,2.821744,,,,Rural
101080,2018,Daleville City,Kindergarten,12,1,AL,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,75,.011111111,0,.14666666,.29333332,.48666668,.67577702,.063602686,.7393797,.77006507,.072417468,.11288605,450,0,0,0,,6.0695116e-09,-1.0468760e-08,9.2408596e-09,-4.5485607e-10,0,0,0,0,0,0,0,,-.8518427,,-1.3608605,,,-.60115141,10.626391,,10.434645,,,10.768594,.15752941,,.19100374,,,.16158009,.18095125,,.13171229,,,.18586081,.073546834,,.14611837,,,.056873456,.22055654,,.26498541,,,.17985559,.24474753,,.29316762,,,.18870983,.86025494,,,,Town
101110,2018,Dallas County,Pre-Kindergarten,12,1,AL,0,0,0,1,0,0,0,0,0,0,0,0,0,.29757786,.50487572,.19754639,232,0,.0021551724,.0086206896,.74784482,.23563218,.82772434,.045865465,.87358981,.73142856,.0034998409,.14953865,1392,.15131588,.055146921,,-.014333069,.35252613,.18308394,.13144907,.082587965,.31960791,.087275587,.11583671,.092661291,.31836501,.22864805,,-.0044885278,-1.2219731,,-2.3641117,,,.50676668,10.451492,,10.237461,,,10.887524,.12911043,,.10274399,,,.16449645,.21522775,,.27739722,,,.12071504,.082177699,,.13592015,,,.029974183,.24105076,,.33748925,,,.10625549,.28507659,,.42224529,,,.12008339,2.7911878,,,,Rural
101140,2018,DeKalb County,Pre-Kindergarten,12,1,AL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.97137058,.028629396,674.16669,.14709517,.0024721879,.33201483,.0061804699,.50630409,.61530375,.085422188,.70072591,.64948201,.13607058,.10937677,4045,-.025749514,.014094849,-.00050491095,-.0092351316,.3178128,.31855524,.052581843,.024991276,.07222119,.38094255,.06757082,.031756297,.18795203,.28106356,.0013931543,.0081378343,-.39009616,,,-1.5729964,-.10724141,-.19437882,10.477109,,,10.121677,10.624603,10.527644,.1202421,,,.048288189,.15581892,.12554993,.21425386,,,.44004548,.16194247,.17219059,.040277973,,,.018466406,.015664494,.04204683,.16545638,,,.24024533,.093554512,.1515508,.15846018,,,.19688764,.21320802,.14867353,,1.3897964,,.28259277,Rural
101170,2018,Decatur City,Pre-Kindergarten,12,1,AL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,660.16669,.002524615,.010855844,.27745518,.3095178,.36657411,.60654163,.05585511,.66239673,.53795713,.11618019,.1326132,3961,.037124988,.052260634,.028984288,.01830476,.085712194,.21649535,.10812929,.023369532,.11423805,.27493802,.13826764,.031647582,.1140369,.19401343,-.08337301,.029173011,-.3827388,,-2.6493139,-1.2282368,,.53441733,10.624144,,10.103333,10.447269,,10.786555,.24499203,,.10187078,.046393212,,.307455,.19322431,,.33481526,.35089749,,.10221086,.058060903,,.11299627,.054417562,,.041288357,.16268872,,.31344557,.23748513,,.08775679,.24052241,,.52260917,.14096346,,.16202979,3.0973408,1.6688116,,,City
101200,2018,Demopolis City,Pre-Kindergarten,12,1,AL,0,0,.69168097,.30831903,0,0,0,0,0,0,0,0,.69168097,.30831903,0,0,182.33333,.0018281536,.0073126145,.044789761,.48537478,.45521024,.55118829,.049360145,.60054845,.657197,.019296741,.072041169,1094,0,0,0,0,-2.7955771e-09,9.4088639e-09,4.5438227e-09,-1.5879822e-08,0,0,0,0,0,0,0,0,-1.2592213,,-2.9170792,,,.56068832,10.320429,,9.9021273,,,10.920796,.23072729,,.15914893,,,.30540332,.18287419,,.2489536,,,.11200691,.081845209,,.15173236,,,.049060643,.22697322,,.35678944,,,.083544672,.27270338,,.50086385,,,.1270981,3.1139874,,,,Town
101230,2018,Dothan City,Pre-Kindergarten,12,1,AL,.90890199,0,0,.091097988,0,0,.90890199,0,0,0,0,0,0,.091097988,0,0,701.66669,.0011876485,.016864609,.061757721,.55415678,.35130641,.63032281,.050435692,.68075848,.69763511,.022309711,.13812336,4210,.26346847,.1324093,.10224301,-.042771067,.22713047,.086100787,.2212033,.26161271,.27915865,.077642806,.27130517,.2915602,.26386583,.12307939,.087299533,-.051915083,-.5282371,1.0938199,-2.9218004,-.37987876,,.68229252,10.635548,10.861668,10.099761,10.716847,,10.883832,.25037858,.38859758,.11377309,.17266876,,.31432262,.18945512,.09584263,.35046181,.21512087,,.096798219,.077341281,.027352875,.13003868,.055857211,,.048852939,.15978315,.020048842,.34092841,.1362744,,.070362262,.27528453,.11104014,.55983979,.21284227,,.14377795,3.5807788,1.0388551,-.31115127,,City
101260,2018,Elba City,Pre-Kindergarten,12,1,AL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,42.5,.011764706,.0078431377,.047058824,.43137255,.4509804,.71750581,.058987729,.77649361,.6301887,.013029316,.12214984,255,0,0,0,0,1.8439432e-09,1.7034987e-08,-1.7360135e-08,5.9734910e-09,0,0,0,0,0,0,0,0,-.84625995,,-2.1795373,,,-.063073792,10.57142,,10.337844,,,10.687233,.12198347,,.054173052,,,.15628648,.16600406,,.26315513,,,.10876833,.074067064,,.13018964,,,.053286068,.19577739,,.29853415,,,.12734222,.2118298,,.39735541,,,.14046445,2.0927308,,,,Rural
101290,2018,Elmore County,Pre-Kindergarten,12,1,AL,0,.3496781,.27621484,.37410706,0,0,0,.3496781,0,0,.27621484,0,0,.15548109,.21862598,0,876.83331,.0028511691,.0079832729,.045428626,.2729519,.65291768,.44811732,.08217597,.53029329,.55368423,.015016883,.13195309,5261,.042152386,.038868517,.051023912,.014793088,.1105975,.063069552,.020258833,.031083459,.12042222,.028767876,.026573636,.042296436,.12325268,.10401765,.066277303,.10025568,.29505476,,-1.2957345,-.3787345,,.73313946,10.909454,,10.611704,10.664951,,10.982343,.24973205,,.18063679,.1890773,,.26993707,.12010403,,.22881579,.27367759,,.084129065,.059853148,,.12930684,.047192939,,.040744796,.11902262,,.20466056,.16352959,,.095340043,.17191255,,.35126874,.11587995,,.12956776,2.0108573,1.0699985,,,Town
101320,2018,Enterprise City,Pre-Kindergarten,12,1,AL,0,0,.92023677,.079763249,0,0,0,0,0,0,0,.92023677,0,.079763249,0,0,541.66669,.0080000004,.023076924,.14030769,.21230769,.56861538,.41974545,.054110993,.47385642,.48134443,.061751023,.081770763,3250,.034614772,.047414701,.060416818,-.002150466,.019184396,.050137207,.032247454,.04611877,.023209481,.049905118,.043263856,.061882257,.028568918,.046435848,.045058001,.019989928,.16281623,,-1.6509498,.25494,,.77544284,10.884845,,10.51679,11.036725,,10.980134,.2980653,,.20494962,.29512733,,.33147737,.14580861,,.29745623,.18128033,,.088268943,.055145003,,.10127573,.0019952336,,.040734269,.11260228,,.24761035,.077164464,,.07539238,.22850327,,.40823692,.23852848,,.15602991,2.3621814,.58683479,,,Town
101350,2018,Escambia County,Pre-Kindergarten,12,1,AL,0,0,.62928635,.37071362,0,0,0,0,0,0,0,.62928635,0,.25278035,.052826691,.065106578,333.83334,.041937094,.0014977533,.025461808,.41238144,.49475786,.69385636,.062514268,.75637066,.76618707,.0030120481,.12882298,2003,.19838843,.094109289,-.0024569284,.10078639,.33316216,.11557393,.1151979,.15906093,.40672642,.046270084,.1353049,.16912015,.37246343,.16941276,.10253105,.0015573403,-1.2028105,,-3.3157487,,-.82499588,-.40650767,10.362424,,9.886898,,10.340909,10.520638,.10666879,,.051595699,,.10112993,.13289803,.22708303,,.38021839,,.22602062,.16228114,.12201157,,.20427968,,.16357467,.080947272,.15826212,,.3102091,,.027770653,.10185383,.2213093,,.46115926,,.14632209,.15459073,2.8498764,,,.71695834,Town
101380,2018,Etowah County,Pre-Kindergarten,12,1,AL,0,.54488981,0,.45511016,0,0,0,0,0,.54488981,0,0,0,.32419127,.13091889,0,658.83331,.0035416139,.010118897,.044776119,.035669111,.89425755,.42242217,.0987648,.52118701,.54242426,.013127051,.11322082,3953,-.019173622,.075972177,-.018520674,-.080447629,.17538011,.12089111,.043127712,.053144544,.057778109,.052009135,.057944857,.071124889,.051210385,.0492667,.027023273,.019265825,.34141296,,-1.1432592,-.48154277,,.45300946,10.777588,,10.440827,10.063587,,10.809575,.19734742,,.22505665,.15305908,,.19629712,.12219968,,.21414256,.20663904,,.11009789,.052632187,,.066583447,.057174515,,.050162211,.089506015,,.21978492,.12605374,,.079710588,.14285775,,.38318092,.014514926,,.13221204,1.649707,.9771592,,,Suburb
101410,2018,Eufaula City,Pre-Kindergarten,12,1,AL,0,0,.23403335,.76596665,0,0,0,0,0,0,0,.23403335,0,.76596665,0,0,381.66666,.0017467249,.0139738,.059388645,.40829694,.50917029,.56200874,.025327511,.58733624,.60838217,.023381684,.10348561,2290,0,0,0,0,6.1950950e-10,1.4842602e-09,1.2983676e-08,-8.4155563e-09,0,0,0,0,0,0,0,0,-1.622897,,-3.699755,,,.41533461,10.372536,,9.9109497,,,10.835865,.17003515,,.097803853,,,.22935373,.26269525,,.42271432,,,.11505232,.089754671,,.17350945,,,.046762519,.26238942,,.42785865,,,.097581819,.31072879,,.52631545,,,.13732129,3.8488674,,,,Rural
101440,2018,Fairfield City,Pre-Kindergarten,12,1,AL,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,127.16666,0,0,.030144168,.96199214,.0052424641,.87867349,.033579335,.91225284,.79545456,.016978923,.13114753,763,.0094915824,-.0052287579,,,.023323217,.0068569109,.043378647,.043724712,.0025553433,.0092592593,.032552417,.044961318,.0024391015,-.00034409761,,,-1.6839907,,-1.9321146,,,.30150989,10.449592,,10.429958,,,10.649544,.18206504,,.18234141,,,.22712484,.21281952,,.24196419,,,.083498202,.10324475,,.14995825,,,.046225559,.15842792,,.16963574,,,.087536879,.41210574,,.5361743,,,.12600194,1.7493169,,,,Suburb
101470,2018,Fayette County,Pre-Kindergarten,12,1,AL,0,0,.40472102,.59527898,0,0,0,0,0,0,0,.40472102,0,.17553648,.41974249,0,174.5,0,.0047755493,.022922637,.14517669,.79274118,.55639845,.07606525,.63246369,.65752131,.0051502148,.12017167,1047,-.020247957,-.010126621,,-.013500233,.13992603,.082609534,.0024569584,.0088281892,.093781605,.015906813,.0033759824,.011157446,.097304963,.054369614,,.12250659,-.56836927,,-2.1283991,,,-.25027066,10.443425,,10.238424,,,10.510639,.13451922,,.075997375,,,.14644487,.19103548,,.31435069,,,.15864165,.067878626,,.12170592,,,.055545971,.18641707,,.28820673,,,.16243617,.15320361,,.34990865,,,.12380007,1.96667,,,,Rural
101530,2018,Florence City,Pre-Kindergarten,12,1,AL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,312.66666,0,.0058635394,.11407249,.34381664,.445629,.57617736,.035339251,.61151659,.51929259,.029864462,.11853894,1876,.090442814,.079061277,,.11760739,.096931413,.089855023,.046184402,.052262016,.12117556,.098755017,.05530582,.06940566,.11639702,.096015178,,.1585959,-.57488477,,-2.343235,,,-.11806095,10.477107,,10.127151,,,10.544142,.27776766,,.2027926,,,.30018008,.21366583,,.29413944,,,.18143268,.055777349,,.081869736,,,.049630798,.17432562,,.33266547,,,.13181385,.26174012,,.52884954,,,.18785946,2.2325754,,,,City
101560,2018,Fort Payne City,Pre-Kindergarten,12,1,AL,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,258.33334,.015483871,.0090322578,.39806452,.029677419,.52580643,.63419354,.052903228,.68709677,.69512194,.15565749,.059327219,1550,0,0,0,0,-1.2299321e-08,-5.5259752e-10,-1.7640872e-08,-1.0626188e-08,0,0,0,0,0,0,0,0,-.97528976,,,-2.0866127,,-.48642978,10.517188,,,10.256594,,10.534293,.15849677,,,.0010183656,,.17779198,.21677327,,,.38099024,,.14195323,.065737896,,,.080352366,,.048303787,.25665873,,,.28200504,,.19231696,.21690799,,,.16332482,,.19636422,,1.6164131,,,Town
101590,2018,Franklin County,Pre-Kindergarten,12,1,AL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.68900299,.31099704,284.83334,.0058513749,.0029256875,.15798713,.01170275,.80690461,.50156772,.11018959,.61175734,.35932812,.053228859,.14023237,1709,.0014043698,.047434602,.052004233,-.108296,.16063344,.19310181,.069084018,.034207117,.021225393,.16530336,.09258835,.041289564,.099758826,.17315137,.20307605,-.085323438,-.45482633,,,-1.4362087,,-.20678617,10.514191,,,10.372958,,10.531231,.13584062,,,.041593503,,.14064555,.1785598,,,.34631157,,.1413355,.06767638,,,.057866089,,.056329805,.1618028,,,.2402923,,.14185144,.17821468,,,.1967776,,.16264024,,1.3664527,,,Rural
101620,2018,Gadsden City,Pre-Kindergarten,12,1,AL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,367.16666,.0022696324,.010440309,.14480254,.47208351,.35315478,.65674615,.06519413,.72194028,.76492363,.069038458,.1551923,2203,.14350967,.18617891,-.10180557,-.13714722,.17651582,.2348433,.12857099,.23063545,.22340752,.25602716,.15934266,.25286919,.21664327,.23743054,.062752016,-.043205056,-1.4064555,,-2.3828597,-1.8323689,,-.72777283,10.31137,,10.117667,10.201364,,10.380086,.160722,,.1204393,.060961399,,.19164248,.26491627,,.33833739,.39066193,,.18963046,.085157625,,.086418755,.060412336,,.074706689,.22322692,,.29371813,.2217848,,.17625351,.31385872,,.51916814,.22586982,,.18086566,1.6824226,1.3258808,,,City
101640,2018,Geneva City,Kindergarten,12,1,AL,0,0,.51164657,.4883534,0,0,0,0,0,0,0,.51164657,0,.4883534,0,0,101.83334,0,.0016366612,.022913257,.13256955,.81505728,.45868504,.047807738,.50649279,.56384742,.0024096386,.12931727,611,0,0,,0,3.0212874e-09,2.5585825e-09,2.7837457e-09,-2.0068647e-09,0,0,0,0,0,0,,0,-1.1711544,,,,,-.82811838,10.442593,,,,,10.458426,.1389368,,,,,.13462049,.25692633,,,,,.19377409,.07821162,,,,,.060750294,.16092093,,,,,.14452758,.2252416,,,,,.15381764,,,,,Town
101660,2018,Geneva County,Pre-Kindergarten,12,1,AL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.74536866,.25463131,204.83333,.0040683481,.002441009,.10659073,.11716843,.72904801,.59748292,.066502765,.66398567,.71567833,.018888485,.13040319,1229,.0023865204,.010401527,.071644269,.013412495,.029747142,.01251602,.006739594,.020702159,.023766587,.0098119983,.0089078415,.021141065,.020863144,.011885812,.039747458,.036814678,-.64773566,,-2.2334194,-1.2457298,,-.39780053,10.509242,,10.173078,10.543804,,10.570764,.10329229,,.040764023,.024487767,,.11149258,.20605172,,.30886903,.27777237,,.17375122,.074247904,,.13561304,.055233527,,.063351944,.18666522,,.31616139,.21202543,,.16280533,.15598229,,.30501238,.18914805,,.13881223,1.9922583,1.17687,,,Rural
101680,2018,Greene County,Pre-Kindergarten,12,1,AL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,76.5,0,.013071896,.015250545,.96732026,.0043572984,.91322041,.032759402,.94597983,.74403471,.011173184,.075418994,459,0,0,,,1.2645852e-08,2.8570353e-08,1.3350286e-08,5.3677347e-09,0,0,0,0,0,0,,,-2.3682032,,-3.6593165,,,.36237091,10.025253,,9.7199039,,,10.811734,.10281818,,.060827844,,,.24665192,.31428879,,.41075361,,,.12018318,.090341017,,.18281192,,,.047250308,.3141059,,.44033885,,,.096435316,.24748635,,.40139088,,,.11743237,3.4190249,,,,Rural
101690,2018,Guntersville City,Pre-Kindergarten,12,1,AL,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,145.16667,.0045924224,.012629162,.074626863,.081515498,.77956372,.3857635,.03444317,.42020667,.46907818,.028541775,.073689669,871,0,0,0,0,1.4938550e-08,-4.3972133e-09,-8.5109990e-09,-9.1777480e-10,0,0,0,0,0,0,0,0,-.13323927,,,,,.27383304,10.622324,,,,,10.728028,.3140685,,,,,.34240037,.17009085,,,,,.12916358,.056195658,,,,,.048034389,.1704514,,,,,.13898613,.18143603,,,,,.14420766,,,,,Town
101710,2018,Hale County,Pre-Kindergarten,12,1,AL,0,0,.51133698,.48866302,0,0,0,0,0,0,.51133698,0,0,0,.48866302,0,189.5,.00087950745,0,.016710643,.67458224,.30079156,.68663633,.087727942,.77436423,.81135368,.0078186085,.089523062,1137,.17671026,.12827323,.22690272,,.34737587,.25880203,.12207819,.14551258,.35402763,.20391929,.1432893,.12529172,.34726077,.2567938,.50927985,,-1.5697857,,-2.9638553,,,.14131148,10.271813,,9.9821377,,,10.790559,.14213459,,.10695282,,,.1906119,.23984736,,.33509952,,,.13132262,.095035791,,.15101695,,,.056101251,.25312611,,.36980197,,,.10642809,.27627674,,.46140257,,,.12745334,2.9513104,,,,Rural
